5212.21.00.990H;LOS DEM√ÅS;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.22.00.270A;DE DENSIDAD SUPERIOR O IGUAL A 60 HILOS POR CM2 PERO INFERIOR A 77 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.110M;DE DENSIDAD INFERIOR A 20 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.120Q;DE DENSIDAD SUPERIOR O IGUAL A 20 HILOS POR CM2 PERO INFERIOR A 27 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.130U;DE DENSIDAD SUPERIOR O IGUAL A 27 HILOS POR CM2 PERO INFERIOR A 35 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.160D;DE DENSIDAD SUPERIOR O IGUAL A 54 HILOS POR CM2 PERO INFERIOR A 60 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.190N;LOS DEM√ÅS;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.270M;DE DENSIDAD SUPERIOR O IGUAL A 60 HILOS POR CM2 PERO INFERIOR A 77 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.290U;LOS DEM√ÅS;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.950U;DE DENSIDAD SUPERIOR O IGUAL A 44 HILOS POR CM2 PERO INFERIOR A 54 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.960X;DE DENSIDAD SUPERIOR O IGUAL A 54 HILOS POR CM2 PERO INFERIOR A 60 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.970A;DE DENSIDAD SUPERIOR O IGUAL A 60 HILOS POR CM2 PERO INFERIOR A 77 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.23.00.990G;LOS DEM√ÅS;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.110Z;DE DENSIDAD INFERIOR A 20 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.130F;DE DENSIDAD SUPERIOR O IGUAL A 27 HILOS POR CM2 PERO INFERIOR A 35 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.150M;DE DENSIDAD SUPERIOR O IGUAL A 44 HILOS POR CM2 PERO INFERIOR A 54 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.160Q;DE DENSIDAD SUPERIOR O IGUAL A 54 HILOS POR CM2 PERO INFERIOR A 60 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.170U;DE DENSIDAD SUPERIOR O IGUAL A 60 HILOS POR CM2 PERO INFERIOR A 77 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.190A;LOS DEM√ÅS;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.240P;DE DENSIDAD SUPERIOR O IGUAL A 35 HILOS POR CM2 PERO INFERIOR A 44 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.250T;DE DENSIDAD SUPERIOR O IGUAL A 44 HILOS POR CM2 PERO INFERIOR A 54 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.270Z;DE DENSIDAD SUPERIOR O IGUAL A 60 HILOS POR CM2 PERO INFERIOR A 77 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.280C;DE DENSIDAD SUPERIOR O IGUAL A 77 HILOS POR CM2 PERO INFERIOR A 90 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.910T;DE DENSIDAD INFERIOR A 20 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.930Z;DE DENSIDAD SUPERIOR O IGUAL A 27 HILOS POR CM2 PERO INFERIOR A 35 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.940C;DE DENSIDAD SUPERIOR O IGUAL A 35 HILOS POR CM2 PERO INFERIOR A 44 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.950F;DE DENSIDAD SUPERIOR O IGUAL A 44 HILOS POR CM2 PERO INFERIOR A 54 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.960J;DE DENSIDAD SUPERIOR O IGUAL A 54 HILOS POR CM2 PERO INFERIOR A 60 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.24.00.990U;LOS DEM√ÅS;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.25.00.110L;DE DENSIDAD INFERIOR A 20 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.25.00.120P;DE DENSIDAD SUPERIOR O IGUAL A 20 HILOS POR CM2 PERO INFERIOR A 27 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.25.00.130T;DE DENSIDAD SUPERIOR O IGUAL A 27 HILOS POR CM2 PERO INFERIOR A 35 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.25.00.270L;DE DENSIDAD SUPERIOR O IGUAL A 60 HILOS POR CM2 PERO INFERIOR A 77 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.25.00.910E;DE DENSIDAD INFERIOR A 20 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.25.00.930L;DE DENSIDAD SUPERIOR O IGUAL A 27 HILOS POR CM2 PERO INFERIOR A 35 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.25.00.950T;DE DENSIDAD SUPERIOR O IGUAL A 44 HILOS POR CM2 PERO INFERIOR A 54 HILOS POR CM2;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5212.25.00.990F;LOS DEM√ÅS;52;12;AlgodÛn;TEJIDOS;PRODUCTO INTERMEDIO
5301.29.10.000C;PEINADO;53;1;Las dem·s fibras textiles vegetales;FIBRA;MATERIA PRIMA
5302.10.00.000P;-C√Å√ëAMO EN BRUTO O ENRIADO;53;2;Las dem·s fibras textiles vegetales;FIBRA;MATERIA PRIMA
5302.90.00.000C;-LOS DEM√ÅS;53;2;Las dem·s fibras textiles vegetales;FIBRA;MATERIA PRIMA
5305.00.90.000U;LOS DEM√ÅS;53;5;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5306.10.00.100U;ACONDICIONADOS PARA LA VENTA AL POR MENOR;53;6;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5306.10.00.900M;LOS DEM√ÅS;53;6;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5306.20.00.100H;ACONDICIONADOS PARA LA VENTA AL POR MENOR;53;6;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5306.20.00.900B;LOS DEM√ÅS;53;6;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5307.10.10.100X;ACONDICIONADOS PARA LA VENTA AL POR MENOR;53;7;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5307.10.10.900Q;LOS DEM√ÅS;53;7;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5307.20.10.100L;ACONDICIONADOS PARA LA VENTA AL POR MENOR;53;7;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5307.20.10.900E;LOS DEM√ÅS;53;7;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5308.20.00.100V;ACONDICIONADOS PARA LA VENTA AL POR MENOR;53;8;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5308.20.00.900N;LOS DEM√ÅS;53;8;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5308.90.00.110X;ACONDICIONADOS PARA LA VENTA AL POR MENOR;53;8;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5308.90.00.190Y;LOS DEM√ÅS;53;8;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5308.90.00.990R;LOS DEM√ÅS;53;8;Las dem·s fibras textiles vegetales;HILADO;PRODUCTO INTERMEDIO
5309.11.00.100L;DE PESO INFERIOR A 100 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.11.00.200R;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.11.00.300X;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.11.00.400C;DE PESO SUPERIOR O IGUAL A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.110K;DE PESO INFERIOR A 100 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.120N;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.130R;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.140V;DE PESO SUPERIOR O IGUAL A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.210Q;DE PESO INFERIOR A 100 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.220U;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.230X;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.240A;DE PESO SUPERIOR O IGUAL A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.310W;DE PESO INFERIOR A 100 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.320Z;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.330C;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.19.00.340F;DE PESO SUPERIOR O IGUAL A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.21.00.100A;DE PESO INFERIOR A 100 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.21.00.200F;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.21.00.300L;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.21.00.400R;DE PESO SUPERIOR O IGUAL A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.110Z;DE PESO INFERIOR A 100 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.120C;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.130F;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.140J;DE PESO SUPERIOR O IGUAL A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.210E;DE PESO INFERIOR A 100 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.220H;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.230L;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.240P;DE PESO SUPERIOR O IGUAL A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.310K;DE PESO INFERIOR A 100 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.320N;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.330R;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5309.29.00.340V;DE PESO SUPERIOR O IGUAL A 200 G/M2;53;9;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5310.10.10.000H;ARPILLERA DE YUTE;53;10;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5310.10.90.000L;LOS DEM√ÅS;53;10;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5310.90.00.100R;ARPILLERA DE YUTE;53;10;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5310.90.00.900K;LOS DEM√ÅS;53;10;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.111N;DE PESO INFERIOR A 100 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.113T;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.114V;DE PESO SUPERIOR O IGUAL A 200 G/M2 PERO INFERIOR A 300 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.119F;LOS DEM√ÅS;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.121R;DE PESO INFERIOR A 100 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.122U;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.124Y;DE PESO SUPERIOR O IGUAL A 200 G/M2 PERO INFERIOR A 300 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.129J;LOS DEM√ÅS;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.133Z;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.142A;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.144E;DE PESO SUPERIOR O IGUAL A 200 G/M2 PERO INFERIOR A 300 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.149Q;LOS DEM√ÅS;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.214A;DE PESO SUPERIOR O IGUAL A 200 G/M2 PERO INFERIOR A 300 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.219L;LOS DEM√ÅS;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.222Z;DE PESO SUPERIOR O IGUAL A 100 G/M2 PERO INFERIOR A 150 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.223B;DE PESO SUPERIOR O IGUAL A 150 G/M2 PERO INFERIOR A 200 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.224D;DE PESO SUPERIOR O IGUAL A 200 G/M2 PERO INFERIOR A 300 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.234G;DE PESO SUPERIOR O IGUAL A 200 G/M2 PERO INFERIOR A 300 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.310X;DE PESO INFERIOR A 200 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.320A;DE PESO SUPERIOR O IGUAL A 200 G/M2 PERO INFERIOR A 300 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.330D;DE PESO SUPERIOR O IGUAL A 300 G/M2 PERO INFERIOR A 400 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.340G;DE PESO SUPERIOR O IGUAL A 400 G/M2 PERO INFERIOR A 500 G/M2;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5311.00.00.900B;LOS DEM√ÅS;53;11;Las dem·s fibras textiles vegetales;TEJIDOS;PRODUCTO INTERMEDIO
5401.10.11.000V;SIN ACONDICIONAR PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.10.12.000C;ACONDICIONADO PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.10.90.110Z;SIN ACONDICIONAR PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.10.90.120C;ACONDICIONADO PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.10.90.210E;SIN ACONDICIONAR PARA LA VENTA AL POR MENOR.;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.10.90.220H;ACONDICIONADO PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.10.90.910T;SIN ACONDICIONAR PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.10.90.990U;ACONDICIONADOS PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.20.11.000J;SIN ACONDICIONAR PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.20.12.000R;ACONDICIONADO PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.20.90.110N;SIN ACONDICIONAR PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.20.90.910G;SIN ACONDICIONAR PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5401.20.90.990H;ACONDICIONADOS PARA LA VENTA AL POR MENOR;54;1;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.11.00.000H;DE ARAMIDA;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.19.10.000N;DE NAILON;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.19.90.000R;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.20.00.100Q;DE T√çTULO SUPERIOR O IGUAL A 80 DTEX., PERO INFERIOR O IGUAL A 300 DTEX.(R.540/02 ME);54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.20.00.200W;PARA LA FABRICACI√ìN DE NAPAS TRAMADAS PARA NEUM√ÅTICOS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.20.00.900J;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.20.90.100D;;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.20.90.200J;;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.20.90.900X;;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.31.11.100J;DE T√çTULO INFERIOR O IGUAL A 22 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.31.11.200P;DE T√çTULO SUPERIOR A 22 DTEX PERO INFERIOR O IGUAL A 55 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.31.11.900C;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.31.19.100V;DE T√çTULO INFERIOR O IGUAL A 22 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.31.19.200A;DE T√çTULO SUPERIOR A 22 DTEX PERO INFERIOR O IGUAL A 55 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.31.19.900N;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.31.90.000Z;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.32.11.000Q;MULTIFILAMENTO CON EFECTO ANTIEST√ÅTICO PERMANENTE DE T√çTULO SUPERIOR A 110 TEX;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.32.19.000B;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.32.90.000L;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.10.100A;DE T?TULO INFERIOR O IGUAL A 80 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.10.200F;;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.10.210J;DE TITULO SUPERIOR A 80 DTEX. PERO INFERIOR O IGUAL A 95 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.10.220M;DE TITULO SUPERIOR A 95 DTEX. PERO INFERIOR O IGUAL A 170 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.10.300L;DE T?TULO SUPERIOR A 170 DTEX. PERO INFERIOR O IGUAL A 350 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.10.900U;LOS DEM?S;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.20.100K;DE T?TULO INFERIOR O IGUAL A 80 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.20.200Q;;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.20.210U;DE TITULO SUPERIOR A 80 DTEX. PERO INFERIOR O IGUAL A 95 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.20.220X;DE TITULO SUPERIOR A 95 DTEX. PERO INFERIOR O IGUAL A 170 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.20.300W;DE T?TULO SUPERIOR A 170 DTEX PERO INFERIOR O IGUAL A 350 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.20.900D;LOS DEM?S;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.90.100D;DE T?TULO INFERIOIR O IGUAL A 80 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.90.200J;DE T?TULO SUPERIOR A 80 DTEX. PERO INFERIOR O IGUAL A 170 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.90.300P;DE T?TULO SUPERIOR A 170 DTEX. PERO INFERIOR O IGUAL A 350 DTEX.;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.33.90.900X;LOS DEM?S;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.34.00.100C;MULTIFILAMENTO DE POLIPROPILENO DE T√çTULO SUPERIOR A 110 TEX;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.34.00.900W;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.39.00.000G;--LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.44.00.190W;LOS DEM√ÅS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
5402.44.00.910N;DE ARAMIDAS;54;2;Filamentos sintÈticos o artificiales;HILADO;PRODUCTO INTERMEDIO
